event_id,user_id,event_name,ts,session_id,properties
evt_000650,user_0148,signup_completed,2026-05-21T13:02:00Z,s_0148_01,{}
evt_000530,user_0126,signup_completed,2026-05-21T13:05:00Z,s_0126_01,{}
evt_000531,user_0126,onboarding_step_viewed,2026-05-21T13:08:00Z,s_0126_01,"{""step"":1}"
evt_000532,user_0126,session_abandoned,2026-05-21T13:11:00Z,s_0126_01,{}
evt_000651,user_0148,onboarding_step_viewed,2026-05-21T13:14:00Z,s_0148_01,"{""step"":1}"
evt_000652,user_0148,feature_used,2026-05-21T13:18:00Z,s_0148_01,"{""feature"":""board""}"
evt_000653,user_0148,activation_completed,2026-05-21T13:22:00Z,s_0148_01,{}
evt_000944,user_0214,signup_started,2026-05-21T15:00:00Z,s_0214_01,{}
evt_000945,user_0214,signup_completed,2026-05-21T15:04:00Z,s_0214_01,{}
evt_000946,user_0214,onboarding_step_viewed,2026-05-21T15:10:00Z,s_0214_01,"{""step"":1}"
evt_000947,user_0214,feature_used,2026-05-21T15:15:00Z,s_0214_01,"{""feature"":""board""}"
evt_000360,user_0082,signup_started,2026-05-21T17:00:00Z,s_0082_01,{}
evt_000361,user_0082,signup_completed,2026-05-21T17:04:00Z,s_0082_01,{}
evt_000362,user_0082,onboarding_step_viewed,2026-05-21T17:14:00Z,s_0082_01,"{""step"":1}"
evt_000363,user_0082,feature_used,2026-05-21T17:25:00Z,s_0082_01,"{""feature"":""board""}"
evt_000695,user_0158,signup_started,2026-05-22T13:00:00Z,s_0158_01,{}
evt_000696,user_0158,session_abandoned,2026-05-22T13:05:00Z,s_0158_01,{}
evt_000286,user_0068,signup_started,2026-05-22T14:00:00Z,s_0068_01,{}
evt_000474,user_0112,signup_started,2026-05-22T14:00:00Z,s_0112_01,{}
evt_000689,user_0157,signup_started,2026-05-22T14:00:00Z,s_0157_01,{}
evt_000475,user_0112,signup_completed,2026-05-22T14:01:00Z,s_0112_01,{}
evt_000690,user_0157,signup_completed,2026-05-22T14:01:00Z,s_0157_01,{}
evt_000476,user_0112,session_abandoned,2026-05-22T14:03:00Z,s_0112_01,{}
evt_000287,user_0068,signup_completed,2026-05-22T14:04:00Z,s_0068_01,{}
evt_000691,user_0157,onboarding_step_viewed,2026-05-22T14:05:00Z,s_0157_01,"{""step"":1}"
evt_000288,user_0068,onboarding_step_viewed,2026-05-22T14:17:00Z,s_0068_01,"{""step"":1}"
evt_000692,user_0157,feature_used,2026-05-22T14:23:00Z,s_0157_01,"{""feature"":""board""}"
evt_000693,user_0157,activation_completed,2026-05-22T14:29:00Z,s_0157_01,{}
evt_000289,user_0068,feature_used,2026-05-22T14:42:00Z,s_0068_01,"{""feature"":""board""}"
evt_000574,user_0134,signup_started,2026-05-22T15:00:00Z,s_0134_01,{}
evt_000575,user_0134,signup_completed,2026-05-22T15:02:00Z,s_0134_01,{}
evt_000576,user_0134,onboarding_step_viewed,2026-05-22T15:05:00Z,s_0134_01,"{""step"":1}"
evt_000577,user_0134,feature_used,2026-05-22T15:12:00Z,s_0134_01,"{""feature"":""board""}"
evt_000555,user_0130,signup_started,2026-05-22T16:00:00Z,s_0130_01,{}
evt_000556,user_0130,signup_completed,2026-05-22T16:01:00Z,s_0130_01,{}
evt_000557,user_0130,onboarding_step_viewed,2026-05-22T16:10:00Z,s_0130_01,"{""step"":1}"
evt_000558,user_0130,feature_used,2026-05-22T16:16:00Z,s_0130_01,"{""feature"":""board""}"
evt_000559,user_0130,activation_completed,2026-05-22T16:32:00Z,s_0130_01,{}
evt_000057,user_0015,signup_started,2026-05-22T19:00:00Z,s_0015_01,{}
evt_000058,user_0015,signup_completed,2026-05-22T19:05:00Z,s_0015_01,{}
evt_000059,user_0015,onboarding_step_viewed,2026-05-22T19:12:00Z,s_0015_01,"{""step"":1}"
evt_000060,user_0015,error_shown,2026-05-22T19:13:00Z,s_0015_01,"{""code"":""onboarding_timeout""}"
evt_000061,user_0015,feature_used,2026-05-22T19:29:00Z,s_0015_01,"{""feature"":""board""}"
evt_000062,user_0015,activation_completed,2026-05-22T19:39:00Z,s_0015_01,{}
evt_000454,user_0106,signup_started,2026-05-22T20:00:00Z,s_0106_01,{}
evt_000455,user_0106,signup_completed,2026-05-22T20:03:00Z,s_0106_01,{}
evt_000456,user_0106,onboarding_step_viewed,2026-05-22T20:18:00Z,s_0106_01,"{""step"":1}"
evt_000457,user_0106,session_abandoned,2026-05-22T20:21:00Z,s_0106_01,{}
evt_000632,user_0144,return_visit,2026-05-23T02:00:00Z,s_0144_02,{}
evt_000633,user_0144,billing_viewed,2026-05-23T02:18:00Z,s_0144_02,{}
evt_000849,user_0194,signup_started,2026-05-23T08:00:00Z,s_0194_01,{}
evt_000850,user_0194,signup_completed,2026-05-23T08:07:00Z,s_0194_01,{}
evt_000851,user_0194,onboarding_step_viewed,2026-05-23T08:12:00Z,s_0194_01,"{""step"":1}"
evt_000852,user_0194,feature_used,2026-05-23T08:37:00Z,s_0194_01,"{""feature"":""board""}"
evt_000853,user_0194,activation_completed,2026-05-23T08:50:00Z,s_0194_01,{}
evt_000297,user_0070,signup_started,2026-05-23T10:00:00Z,s_0070_01,{}
evt_000741,user_0170,signup_started,2026-05-23T10:00:00Z,s_0170_01,{}
evt_000911,user_0206,signup_started,2026-05-23T10:00:00Z,s_0206_01,{}
evt_000742,user_0170,signup_completed,2026-05-23T10:01:00Z,s_0170_01,{}
evt_000298,user_0070,signup_completed,2026-05-23T10:05:00Z,s_0070_01,{}
evt_000743,user_0170,onboarding_step_viewed,2026-05-23T10:06:00Z,s_0170_01,"{""step"":1}"
evt_000912,user_0206,signup_completed,2026-05-23T10:06:00Z,s_0206_01,{}
evt_000913,user_0206,session_abandoned,2026-05-23T10:08:00Z,s_0206_01,{}
evt_000299,user_0070,onboarding_step_viewed,2026-05-23T10:15:00Z,s_0070_01,"{""step"":1}"
evt_000744,user_0170,feature_used,2026-05-23T10:30:00Z,s_0170_01,"{""feature"":""board""}"
evt_000300,user_0070,feature_used,2026-05-23T10:36:00Z,s_0070_01,"{""feature"":""board""}"
evt_000745,user_0170,activation_completed,2026-05-23T10:43:00Z,s_0170_01,{}
evt_000301,user_0070,activation_completed,2026-05-23T10:45:00Z,s_0070_01,{}
evt_000009,user_0003,signup_started,2026-05-23T16:00:00Z,s_0003_01,{}
evt_000327,user_0075,signup_started,2026-05-23T16:00:00Z,s_0075_01,{}
evt_000328,user_0075,signup_completed,2026-05-23T16:01:00Z,s_0075_01,{}
evt_000329,user_0075,session_abandoned,2026-05-23T16:03:00Z,s_0075_01,{}
evt_000010,user_0003,signup_completed,2026-05-23T16:08:00Z,s_0003_01,{}
evt_000011,user_0003,onboarding_step_viewed,2026-05-23T16:22:00Z,s_0003_01,"{""step"":1}"
evt_000012,user_0003,session_abandoned,2026-05-23T16:25:00Z,s_0003_01,{}
evt_000810,user_0184,signup_started,2026-05-23T19:00:00Z,s_0184_01,{}
evt_000811,user_0184,session_abandoned,2026-05-23T19:02:00Z,s_0184_01,{}
evt_000948,user_0214,return_visit,2026-05-24T02:00:00Z,s_0214_02,{}
evt_000088,user_0022,return_visit,2026-05-24T08:00:00Z,s_0022_02,{}
evt_000317,user_0072,return_visit,2026-05-24T08:00:00Z,s_0072_02,{}
evt_000089,user_0022,billing_viewed,2026-05-24T08:18:00Z,s_0022_02,{}
evt_000447,user_0105,signup_started,2026-05-24T09:00:00Z,s_0105_01,{}
evt_000448,user_0105,signup_completed,2026-05-24T09:02:00Z,s_0105_01,{}
evt_000449,user_0105,onboarding_step_viewed,2026-05-24T09:15:00Z,s_0105_01,"{""step"":1}"
evt_000450,user_0105,feature_used,2026-05-24T09:40:00Z,s_0105_01,"{""feature"":""board""}"
evt_000451,user_0105,activation_completed,2026-05-24T09:42:00Z,s_0105_01,{}
evt_000180,user_0042,return_visit,2026-05-24T10:00:00Z,s_0042_02,{}
evt_000258,user_0060,signup_started,2026-05-24T10:00:00Z,s_0060_01,{}
evt_000259,user_0060,session_abandoned,2026-05-24T10:02:00Z,s_0060_01,{}
evt_000498,user_0119,signup_started,2026-05-24T13:00:00Z,s_0119_01,{}
evt_000634,user_0145,signup_started,2026-05-24T13:00:00Z,s_0145_01,{}
evt_000862,user_0196,signup_started,2026-05-24T13:00:00Z,s_0196_01,{}
evt_000635,user_0145,signup_completed,2026-05-24T13:03:00Z,s_0145_01,{}
evt_000863,user_0196,signup_completed,2026-05-24T13:03:00Z,s_0196_01,{}
evt_000499,user_0119,signup_completed,2026-05-24T13:08:00Z,s_0119_01,{}
evt_000500,user_0119,session_abandoned,2026-05-24T13:10:00Z,s_0119_01,{}
evt_000864,user_0196,onboarding_step_viewed,2026-05-24T13:13:00Z,s_0196_01,"{""step"":1}"
evt_000636,user_0145,onboarding_step_viewed,2026-05-24T13:15:00Z,s_0145_01,"{""step"":1}"
evt_000637,user_0145,error_shown,2026-05-24T13:16:00Z,s_0145_01,"{""code"":""onboarding_timeout""}"
evt_000865,user_0196,session_abandoned,2026-05-24T13:16:00Z,s_0196_01,{}
evt_000638,user_0145,feature_used,2026-05-24T13:29:00Z,s_0145_01,"{""feature"":""board""}"
evt_000639,user_0145,activation_completed,2026-05-24T13:35:00Z,s_0145_01,{}
evt_000490,user_0116,signup_started,2026-05-24T14:00:00Z,s_0116_01,{}
evt_000491,user_0116,signup_completed,2026-05-24T14:03:00Z,s_0116_01,{}
evt_000492,user_0116,session_abandoned,2026-05-24T14:05:00Z,s_0116_01,{}
evt_000018,user_0005,signup_started,2026-05-24T15:00:00Z,s_0005_01,{}
evt_000477,user_0113,signup_started,2026-05-24T15:00:00Z,s_0113_01,{}
evt_000961,user_0219,signup_started,2026-05-24T15:00:00Z,s_0219_01,{}
evt_000478,user_0113,session_abandoned,2026-05-24T15:03:00Z,s_0113_01,{}
evt_000962,user_0219,signup_completed,2026-05-24T15:03:00Z,s_0219_01,{}
evt_000019,user_0005,signup_completed,2026-05-24T15:07:00Z,s_0005_01,{}
evt_000963,user_0219,onboarding_step_viewed,2026-05-24T15:10:00Z,s_0219_01,"{""step"":1}"
evt_000020,user_0005,onboarding_step_viewed,2026-05-24T15:13:00Z,s_0005_01,"{""step"":1}"
evt_000964,user_0219,feature_used,2026-05-24T15:19:00Z,s_0219_01,"{""feature"":""board""}"
evt_000021,user_0005,feature_used,2026-05-24T15:27:00Z,s_0005_01,"{""feature"":""board""}"
evt_000965,user_0219,activation_completed,2026-05-24T15:33:00Z,s_0219_01,{}
evt_000146,user_0034,signup_started,2026-05-24T16:00:00Z,s_0034_01,{}
evt_000147,user_0034,signup_completed,2026-05-24T16:05:00Z,s_0034_01,{}
evt_000148,user_0034,onboarding_step_viewed,2026-05-24T16:18:00Z,s_0034_01,"{""step"":1}"
evt_000149,user_0034,session_abandoned,2026-05-24T16:21:00Z,s_0034_01,{}
evt_000198,user_0047,signup_started,2026-05-24T18:00:00Z,s_0047_01,{}
evt_000199,user_0047,signup_completed,2026-05-24T18:07:00Z,s_0047_01,{}
evt_000200,user_0047,onboarding_step_viewed,2026-05-24T18:19:00Z,s_0047_01,"{""step"":1}"
evt_000201,user_0047,feature_used,2026-05-24T18:43:00Z,s_0047_01,"{""feature"":""board""}"
evt_000522,user_0125,signup_started,2026-05-24T19:00:00Z,s_0125_01,{}
evt_000523,user_0125,signup_completed,2026-05-24T19:07:00Z,s_0125_01,{}
evt_000524,user_0125,onboarding_step_viewed,2026-05-24T19:22:00Z,s_0125_01,"{""step"":1}"
evt_000525,user_0125,feature_used,2026-05-24T19:33:00Z,s_0125_01,"{""feature"":""board""}"
evt_000526,user_0125,activation_completed,2026-05-24T19:46:00Z,s_0125_01,{}
evt_000483,user_0115,signup_started,2026-05-24T20:00:00Z,s_0115_01,{}
evt_000484,user_0115,signup_completed,2026-05-24T20:03:00Z,s_0115_01,{}
evt_000485,user_0115,onboarding_step_viewed,2026-05-24T20:15:00Z,s_0115_01,"{""step"":1}"
evt_000486,user_0115,feature_used,2026-05-24T20:32:00Z,s_0115_01,"{""feature"":""board""}"
evt_000487,user_0115,activation_completed,2026-05-24T20:45:00Z,s_0115_01,{}
evt_000548,user_0128,return_visit,2026-05-24T21:00:00Z,s_0128_02,{}
evt_000549,user_0128,billing_viewed,2026-05-24T21:18:00Z,s_0128_02,{}
evt_000282,user_0066,signup_started,2026-05-25T10:00:00Z,s_0066_01,{}
evt_000283,user_0066,session_abandoned,2026-05-25T10:01:00Z,s_0066_01,{}
evt_000214,user_0051,signup_started,2026-05-25T11:00:00Z,s_0051_01,{}
evt_000215,user_0051,signup_completed,2026-05-25T11:04:00Z,s_0051_01,{}
evt_000216,user_0051,session_abandoned,2026-05-25T11:06:00Z,s_0051_01,{}
evt_000674,user_0153,return_visit,2026-05-25T12:00:00Z,s_0153_02,{}
evt_000675,user_0153,feature_used,2026-05-25T12:05:00Z,s_0153_02,"{""feature"":""board""}"
evt_000903,user_0204,signup_started,2026-05-25T14:00:00Z,s_0204_01,{}
evt_000904,user_0204,signup_completed,2026-05-25T14:04:00Z,s_0204_01,{}
evt_000905,user_0204,onboarding_step_viewed,2026-05-25T14:17:00Z,s_0204_01,"{""step"":1}"
evt_000906,user_0204,error_shown,2026-05-25T14:18:00Z,s_0204_01,"{""code"":""onboarding_timeout""}"
evt_000907,user_0204,feature_used,2026-05-25T14:30:00Z,s_0204_01,"{""feature"":""board""}"
evt_000908,user_0204,activation_completed,2026-05-25T14:45:00Z,s_0204_01,{}
evt_000304,user_0071,signup_started,2026-05-25T15:00:00Z,s_0071_01,{}
evt_000305,user_0071,signup_completed,2026-05-25T15:07:00Z,s_0071_01,{}
evt_000306,user_0071,onboarding_step_viewed,2026-05-25T15:16:00Z,s_0071_01,"{""step"":1}"
evt_000307,user_0071,feature_used,2026-05-25T15:25:00Z,s_0071_01,"{""feature"":""board""}"
evt_000308,user_0071,activation_completed,2026-05-25T15:35:00Z,s_0071_01,{}
evt_000751,user_0172,signup_started,2026-05-25T17:00:00Z,s_0172_01,{}
evt_000899,user_0203,signup_started,2026-05-25T17:00:00Z,s_0203_01,{}
evt_000909,user_0205,signup_started,2026-05-25T17:00:00Z,s_0205_01,{}
evt_000900,user_0203,signup_completed,2026-05-25T17:01:00Z,s_0203_01,{}
evt_000910,user_0205,session_abandoned,2026-05-25T17:01:00Z,s_0205_01,{}
evt_000901,user_0203,onboarding_step_viewed,2026-05-25T17:05:00Z,s_0203_01,"{""step"":1}"
evt_000752,user_0172,signup_completed,2026-05-25T17:06:00Z,s_0172_01,{}
evt_000902,user_0203,session_abandoned,2026-05-25T17:08:00Z,s_0203_01,{}
evt_000753,user_0172,onboarding_step_viewed,2026-05-25T17:13:00Z,s_0172_01,"{""step"":1}"
evt_000754,user_0172,session_abandoned,2026-05-25T17:16:00Z,s_0172_01,{}
evt_000377,user_0086,signup_started,2026-05-25T20:00:00Z,s_0086_01,{}
evt_000479,user_0114,signup_started,2026-05-25T20:00:00Z,s_0114_01,{}
evt_000480,user_0114,signup_completed,2026-05-25T20:06:00Z,s_0114_01,{}
evt_000378,user_0086,signup_completed,2026-05-25T20:08:00Z,s_0086_01,{}
evt_000379,user_0086,session_abandoned,2026-05-25T20:10:00Z,s_0086_01,{}
evt_000481,user_0114,onboarding_step_viewed,2026-05-25T20:11:00Z,s_0114_01,"{""step"":1}"
evt_000482,user_0114,session_abandoned,2026-05-25T20:14:00Z,s_0114_01,{}
evt_000827,user_0187,return_visit,2026-05-26T00:00:00Z,s_0187_02,{}
evt_000364,user_0082,return_visit,2026-05-26T06:00:00Z,s_0082_02,{}
evt_000560,user_0130,return_visit,2026-05-26T06:00:00Z,s_0130_02,{}
evt_000561,user_0130,invite_sent,2026-05-26T06:12:00Z,s_0130_02,{}
evt_000725,user_0166,signup_started,2026-05-26T10:00:00Z,s_0166_01,{}
evt_000815,user_0186,signup_started,2026-05-26T10:00:00Z,s_0186_01,{}
evt_000726,user_0166,signup_completed,2026-05-26T10:05:00Z,s_0166_01,{}
evt_000727,user_0166,session_abandoned,2026-05-26T10:07:00Z,s_0166_01,{}
evt_000816,user_0186,signup_completed,2026-05-26T10:08:00Z,s_0186_01,{}
evt_000817,user_0186,onboarding_step_viewed,2026-05-26T10:18:00Z,s_0186_01,"{""step"":1}"
evt_000818,user_0186,feature_used,2026-05-26T10:38:00Z,s_0186_01,"{""feature"":""board""}"
evt_000819,user_0186,activation_completed,2026-05-26T10:42:00Z,s_0186_01,{}
evt_000181,user_0043,signup_started,2026-05-26T11:00:00Z,s_0043_01,{}
evt_000182,user_0043,signup_completed,2026-05-26T11:04:00Z,s_0043_01,{}
evt_000183,user_0043,onboarding_step_viewed,2026-05-26T11:10:00Z,s_0043_01,"{""step"":1}"
evt_000184,user_0043,session_abandoned,2026-05-26T11:13:00Z,s_0043_01,{}
evt_000249,user_0057,return_visit,2026-05-26T12:00:00Z,s_0057_03,{}
evt_000250,user_0057,feature_used,2026-05-26T12:04:00Z,s_0057_03,"{""feature"":""insights""}"
evt_000812,user_0185,signup_started,2026-05-26T13:00:00Z,s_0185_01,{}
evt_000813,user_0185,signup_completed,2026-05-26T13:02:00Z,s_0185_01,{}
evt_000814,user_0185,session_abandoned,2026-05-26T13:04:00Z,s_0185_01,{}
evt_000885,user_0200,signup_started,2026-05-26T15:00:00Z,s_0200_01,{}
evt_000886,user_0200,signup_completed,2026-05-26T15:03:00Z,s_0200_01,{}
evt_000887,user_0200,onboarding_step_viewed,2026-05-26T15:13:00Z,s_0200_01,"{""step"":1}"
evt_000888,user_0200,error_shown,2026-05-26T15:14:00Z,s_0200_01,"{""code"":""onboarding_timeout""}"
evt_000889,user_0200,session_abandoned,2026-05-26T15:16:00Z,s_0200_01,{}
evt_000712,user_0163,signup_started,2026-05-26T17:00:00Z,s_0163_01,{}
evt_000713,user_0163,signup_completed,2026-05-26T17:05:00Z,s_0163_01,{}
evt_000714,user_0163,onboarding_step_viewed,2026-05-26T17:14:00Z,s_0163_01,"{""step"":1}"
evt_000715,user_0163,feature_used,2026-05-26T17:20:00Z,s_0163_01,"{""feature"":""board""}"
evt_000116,user_0029,signup_started,2026-05-26T20:00:00Z,s_0029_01,{}
evt_000117,user_0029,signup_completed,2026-05-26T20:07:00Z,s_0029_01,{}
evt_000118,user_0029,onboarding_step_viewed,2026-05-26T20:20:00Z,s_0029_01,"{""step"":1}"
evt_000119,user_0029,feature_used,2026-05-26T20:45:00Z,s_0029_01,"{""feature"":""board""}"
evt_000120,user_0029,activation_completed,2026-05-26T20:53:00Z,s_0029_01,{}
evt_000452,user_0105,return_visit,2026-05-26T22:00:00Z,s_0105_02,{}
evt_000453,user_0105,feature_used,2026-05-26T22:05:00Z,s_0105_02,"{""feature"":""board""}"
evt_000265,user_0061,return_visit,2026-05-27T07:00:00Z,s_0061_02,{}
evt_000940,user_0213,return_visit,2026-05-27T09:00:00Z,s_0213_02,{}
evt_000941,user_0213,invite_sent,2026-05-27T09:12:00Z,s_0213_02,{}
evt_000949,user_0215,signup_started,2026-05-27T10:00:00Z,s_0215_01,{}
evt_000950,user_0215,session_abandoned,2026-05-27T10:01:00Z,s_0215_01,{}
evt_000667,user_0152,signup_started,2026-05-27T13:00:00Z,s_0152_01,{}
evt_000668,user_0152,session_abandoned,2026-05-27T13:01:00Z,s_0152_01,{}
evt_000254,user_0059,signup_started,2026-05-27T14:00:00Z,s_0059_01,{}
evt_000951,user_0216,signup_started,2026-05-27T14:00:00Z,s_0216_01,{}
evt_000952,user_0216,signup_completed,2026-05-27T14:03:00Z,s_0216_01,{}
evt_000255,user_0059,signup_completed,2026-05-27T14:04:00Z,s_0059_01,{}
evt_000953,user_0216,session_abandoned,2026-05-27T14:05:00Z,s_0216_01,{}
evt_000256,user_0059,onboarding_step_viewed,2026-05-27T14:10:00Z,s_0059_01,"{""step"":1}"
evt_000257,user_0059,feature_used,2026-05-27T14:23:00Z,s_0059_01,"{""feature"":""board""}"
evt_000365,user_0083,signup_started,2026-05-27T17:00:00Z,s_0083_01,{}
evt_000366,user_0083,session_abandoned,2026-05-27T17:04:00Z,s_0083_01,{}
evt_000065,user_0017,signup_started,2026-05-27T18:00:00Z,s_0017_01,{}
evt_000066,user_0017,signup_completed,2026-05-27T18:04:00Z,s_0017_01,{}
evt_000067,user_0017,onboarding_step_viewed,2026-05-27T18:18:00Z,s_0017_01,"{""step"":1}"
evt_000068,user_0017,error_shown,2026-05-27T18:19:00Z,s_0017_01,"{""code"":""onboarding_timeout""}"
evt_000069,user_0017,session_abandoned,2026-05-27T18:21:00Z,s_0017_01,{}
evt_000144,user_0033,return_visit,2026-05-27T23:00:00Z,s_0033_03,{}
evt_000145,user_0033,feature_used,2026-05-27T23:04:00Z,s_0033_03,"{""feature"":""insights""}"
evt_000134,user_0031,return_visit,2026-05-28T04:00:00Z,s_0031_02,{}
evt_000407,user_0092,return_visit,2026-05-28T06:00:00Z,s_0092_02,{}
evt_000408,user_0092,feature_used,2026-05-28T06:05:00Z,s_0092_02,"{""feature"":""board""}"
evt_000153,user_0036,signup_started,2026-05-28T08:00:00Z,s_0036_01,{}
evt_000154,user_0036,signup_completed,2026-05-28T08:07:00Z,s_0036_01,{}
evt_000155,user_0036,session_abandoned,2026-05-28T08:09:00Z,s_0036_01,{}
evt_000657,user_0149,signup_started,2026-05-28T09:00:00Z,s_0149_01,{}
evt_000658,user_0149,signup_completed,2026-05-28T09:07:00Z,s_0149_01,{}
evt_000659,user_0149,onboarding_step_viewed,2026-05-28T09:17:00Z,s_0149_01,"{""step"":1}"
evt_000660,user_0149,session_abandoned,2026-05-28T09:20:00Z,s_0149_01,{}
evt_000680,user_0155,signup_started,2026-05-28T10:00:00Z,s_0155_01,{}
evt_000681,user_0155,signup_completed,2026-05-28T10:03:00Z,s_0155_01,{}
evt_000682,user_0155,session_abandoned,2026-05-28T10:05:00Z,s_0155_01,{}
evt_000025,user_0007,signup_started,2026-05-28T11:00:00Z,s_0007_01,{}
evt_000422,user_0097,signup_started,2026-05-28T11:00:00Z,s_0097_01,{}
evt_000423,user_0097,session_abandoned,2026-05-28T11:02:00Z,s_0097_01,{}
evt_000026,user_0007,session_abandoned,2026-05-28T11:04:00Z,s_0007_01,{}
evt_000150,user_0035,signup_started,2026-05-28T12:00:00Z,s_0035_01,{}
evt_000954,user_0217,signup_started,2026-05-28T12:00:00Z,s_0217_01,{}
evt_000955,user_0217,session_abandoned,2026-05-28T12:01:00Z,s_0217_01,{}
evt_000151,user_0035,signup_completed,2026-05-28T12:05:00Z,s_0035_01,{}
evt_000152,user_0035,session_abandoned,2026-05-28T12:07:00Z,s_0035_01,{}
evt_000806,user_0183,signup_started,2026-05-28T13:00:00Z,s_0183_01,{}
evt_000807,user_0183,signup_completed,2026-05-28T13:02:00Z,s_0183_01,{}
evt_000808,user_0183,onboarding_step_viewed,2026-05-28T13:08:00Z,s_0183_01,"{""step"":1}"
evt_000809,user_0183,session_abandoned,2026-05-28T13:11:00Z,s_0183_01,{}
evt_000433,user_0101,signup_started,2026-05-28T15:00:00Z,s_0101_01,{}
evt_000434,user_0101,signup_completed,2026-05-28T15:08:00Z,s_0101_01,{}
evt_000435,user_0101,onboarding_step_viewed,2026-05-28T15:12:00Z,s_0101_01,"{""step"":1}"
evt_000436,user_0101,session_abandoned,2026-05-28T15:15:00Z,s_0101_01,{}
evt_000591,user_0138,signup_started,2026-05-28T16:00:00Z,s_0138_01,{}
evt_000592,user_0138,session_abandoned,2026-05-28T16:05:00Z,s_0138_01,{}
evt_000582,user_0136,signup_started,2026-05-28T19:00:00Z,s_0136_01,{}
evt_000583,user_0136,signup_completed,2026-05-28T19:05:00Z,s_0136_01,{}
evt_000584,user_0136,onboarding_step_viewed,2026-05-28T19:12:00Z,s_0136_01,"{""step"":1}"
evt_000585,user_0136,error_shown,2026-05-28T19:13:00Z,s_0136_01,"{""code"":""onboarding_timeout""}"
evt_000586,user_0136,feature_used,2026-05-28T19:19:00Z,s_0136_01,"{""feature"":""board""}"
evt_000503,user_0121,signup_started,2026-05-28T20:00:00Z,s_0121_01,{}
evt_000504,user_0121,signup_completed,2026-05-28T20:02:00Z,s_0121_01,{}
evt_000505,user_0121,session_abandoned,2026-05-28T20:04:00Z,s_0121_01,{}
evt_000044,user_0010,return_visit,2026-05-29T00:00:00Z,s_0010_03,{}
evt_000694,user_0157,return_visit,2026-05-29T00:00:00Z,s_0157_02,{}
evt_000045,user_0010,feature_used,2026-05-29T00:04:00Z,s_0010_03,"{""feature"":""insights""}"
evt_000640,user_0145,return_visit,2026-05-29T02:00:00Z,s_0145_02,{}
evt_000641,user_0145,feature_used,2026-05-29T02:05:00Z,s_0145_02,"{""feature"":""board""}"
evt_000605,user_0141,signup_started,2026-05-29T08:00:00Z,s_0141_01,{}
evt_000763,user_0175,signup_started,2026-05-29T08:00:00Z,s_0175_01,{}
evt_000606,user_0141,signup_completed,2026-05-29T08:01:00Z,s_0141_01,{}
evt_000764,user_0175,signup_completed,2026-05-29T08:05:00Z,s_0175_01,{}
evt_000607,user_0141,onboarding_step_viewed,2026-05-29T08:07:00Z,s_0141_01,"{""step"":1}"
evt_000765,user_0175,onboarding_step_viewed,2026-05-29T08:20:00Z,s_0175_01,"{""step"":1}"
evt_000608,user_0141,feature_used,2026-05-29T08:29:00Z,s_0141_01,"{""feature"":""board""}"
evt_000609,user_0141,activation_completed,2026-05-29T08:39:00Z,s_0141_01,{}
evt_000766,user_0175,feature_used,2026-05-29T08:43:00Z,s_0175_01,"{""feature"":""board""}"
evt_000767,user_0175,activation_completed,2026-05-29T08:56:00Z,s_0175_01,{}
evt_000226,user_0054,signup_started,2026-05-29T09:00:00Z,s_0054_01,{}
evt_000227,user_0054,signup_completed,2026-05-29T09:04:00Z,s_0054_01,{}
evt_000228,user_0054,onboarding_step_viewed,2026-05-29T09:17:00Z,s_0054_01,"{""step"":1}"
evt_000229,user_0054,feature_used,2026-05-29T09:27:00Z,s_0054_01,"{""feature"":""board""}"
evt_000493,user_0117,signup_started,2026-05-29T13:00:00Z,s_0117_01,{}
evt_000494,user_0117,signup_completed,2026-05-29T13:05:00Z,s_0117_01,{}
evt_000495,user_0117,session_abandoned,2026-05-29T13:07:00Z,s_0117_01,{}
evt_000121,user_0029,return_visit,2026-05-29T14:00:00Z,s_0029_02,{}
evt_000173,user_0041,signup_started,2026-05-29T14:00:00Z,s_0041_01,{}
evt_000174,user_0041,signup_completed,2026-05-29T14:06:00Z,s_0041_01,{}
evt_000175,user_0041,session_abandoned,2026-05-29T14:08:00Z,s_0041_01,{}
evt_000122,user_0029,invite_sent,2026-05-29T14:12:00Z,s_0029_02,{}
evt_000005,user_0002,signup_started,2026-05-29T16:00:00Z,s_0002_01,{}
evt_000512,user_0123,signup_started,2026-05-29T16:00:00Z,s_0123_01,{}
evt_000513,user_0123,signup_completed,2026-05-29T16:04:00Z,s_0123_01,{}
evt_000006,user_0002,signup_completed,2026-05-29T16:07:00Z,s_0002_01,{}
evt_000007,user_0002,onboarding_step_viewed,2026-05-29T16:10:00Z,s_0002_01,"{""step"":1}"
evt_000008,user_0002,feature_used,2026-05-29T16:13:00Z,s_0002_01,"{""feature"":""board""}"
evt_000514,user_0123,onboarding_step_viewed,2026-05-29T16:16:00Z,s_0123_01,"{""step"":1}"
evt_000515,user_0123,session_abandoned,2026-05-29T16:19:00Z,s_0123_01,{}
evt_000646,user_0147,signup_started,2026-05-29T17:00:00Z,s_0147_01,{}
evt_000647,user_0147,signup_completed,2026-05-29T17:06:00Z,s_0147_01,{}
evt_000648,user_0147,session_abandoned,2026-05-29T17:08:00Z,s_0147_01,{}
evt_000803,user_0182,signup_started,2026-05-29T19:00:00Z,s_0182_01,{}
evt_000804,user_0182,signup_completed,2026-05-29T19:02:00Z,s_0182_01,{}
